FileName,t,k,v,SeedSize,UsedSeedSize,TSSize,TSTime,cRnd,cInc,totTuples,relCRnd,relCInc
benchmark1,2,5,7,136,134,146,5.0,3.3955223880597014,2.9166666666666665,490,0.33955223880597013,0.29166666666666663
benchmark1,2,5,7,137,136,147,5.0,3.389705882352941,2.6363636363636362,490,0.33897058823529413,0.2636363636363636
benchmark1,2,5,7,138,138,145,6.0,3.3840579710144927,3.2857142857142856,490,0.33840579710144925,0.32857142857142857
benchmark1,2,5,7,139,139,147,4.0,3.3741007194244603,2.625,490,0.33741007194244604,0.2625
benchmark1,2,5,7,140,139,145,4.0,3.431654676258993,2.1666666666666665,490,0.3431654676258993,0.21666666666666665
benchmark1,2,5,7,141,141,150,5.0,3.3191489361702127,2.4444444444444446,490,0.33191489361702126,0.24444444444444446
benchmark1,2,5,7,142,142,151,5.0,3.2535211267605635,3.111111111111111,490,0.32535211267605635,0.3111111111111111
benchmark1,2,5,7,143,143,151,7.0,3.2867132867132867,2.5,490,0.32867132867132864,0.25
benchmark1,2,5,7,144,144,152,6.0,3.25,2.75,490,0.325,0.275
benchmark1,2,5,7,145,143,153,6.0,3.2097902097902096,3.1,490,0.320979020979021,0.31
benchmark1,2,5,7,146,146,155,6.0,3.191780821917808,2.6666666666666665,490,0.3191780821917808,0.26666666666666666
benchmark1,2,5,7,147,146,153,6.0,3.219178082191781,2.857142857142857,490,0.3219178082191781,0.2857142857142857
benchmark1,2,5,7,148,148,156,6.0,3.175675675675676,2.5,490,0.3175675675675676,0.25
benchmark1,2,5,7,149,148,156,6.0,3.1486486486486487,3.0,490,0.31486486486486487,0.3
benchmark1,2,5,7,150,150,159,6.0,3.1266666666666665,2.3333333333333335,490,0.31266666666666665,0.23333333333333334
benchmark1,2,5,7,151,151,160,5.0,3.119205298013245,2.111111111111111,490,0.3119205298013245,0.2111111111111111
benchmark1,2,5,7,152,151,160,5.0,3.0596026490066226,3.111111111111111,490,0.30596026490066225,0.3111111111111111
benchmark1,2,5,7,153,153,162,4.0,3.045751633986928,2.6666666666666665,490,0.3045751633986928,0.26666666666666666
benchmark1,2,5,7,154,152,160,5.0,3.0592105263157894,3.125,490,0.3059210526315789,0.3125
benchmark1,2,5,7,155,153,161,5.0,3.084967320261438,2.25,490,0.3084967320261438,0.225
benchmark1,2,5,7,156,155,165,6.0,3.0193548387096776,2.2,490,0.30193548387096775,0.22000000000000003
benchmark1,2,5,7,157,157,168,5.0,2.9872611464968153,1.9090909090909092,490,0.2987261146496815,0.19090909090909092
