FileName,Strength,SeedSize,UsedSeedSize,TSSize,TSTime,cRnd,cInc,totTuples
UNIFORM_ALL_1,4,4,4,772,24966.0,8606.0,889.0,717255
UNIFORM_ALL_1,4,5,5,793,23608.0,8542.0,856.0,717255
UNIFORM_ALL_1,4,6,6,745,20351.0,8546.0,901.0,717255
UNIFORM_ALL_1,4,7,7,737,21344.0,8577.0,900.0,717255
UNIFORM_ALL_1,4,8,8,752,20957.0,8405.0,873.0,717255
UNIFORM_ALL_1,4,9,9,696,21460.0,8374.0,934.0,717255
UNIFORM_ALL_1,4,10,10,699,17434.0,8407.0,918.0,717255
UNIFORM_ALL_1,4,11,11,712,17284.0,8255.0,893.0,717255
UNIFORM_ALL_1,4,12,12,614,14057.0,8258.0,1026.0,717255
UNIFORM_ALL_1,4,13,13,678,16059.0,8234.0,917.0,717255
UNIFORM_ALL_1,4,14,14,604,13611.0,8248.0,1019.0,717255
UNIFORM_ALL_1,4,15,15,595,13774.0,8230.0,1023.0,717255
UNIFORM_ALL_1,4,16,16,583,12889.0,8070.0,1037.0,717255
UNIFORM_ALL_1,4,17,17,598,12462.0,8073.0,998.0,717255
UNIFORM_ALL_1,4,18,18,596,12719.0,8080.0,989.0,717255
UNIFORM_ALL_1,4,19,19,590,12093.0,8035.0,988.0,717255
UNIFORM_ALL_1,4,20,20,560,11524.0,7911.0,1035.0,717255
UNIFORM_ALL_1,4,21,21,557,11277.0,7828.0,1031.0,717255
UNIFORM_ALL_1,4,22,22,605,12871.0,7776.0,936.0,717255
UNIFORM_ALL_1,4,23,23,571,11347.0,7736.0,984.0,717255
UNIFORM_ALL_1,4,24,24,538,10880.0,7760.0,1033.0,717255
UNIFORM_ALL_1,4,25,25,583,11636.0,7749.0,938.0,717255
UNIFORM_ALL_1,4,26,26,559,11159.0,7674.0,971.0,717255
UNIFORM_ALL_1,4,27,27,537,10689.0,7565.0,1005.0,717255
UNIFORM_ALL_1,4,28,28,536,10388.0,7569.0,994.0,717255
UNIFORM_ALL_1,4,29,29,546,10587.0,7498.0,966.0,717255
UNIFORM_ALL_1,4,30,30,533,10068.0,7512.0,977.0,717255
UNIFORM_ALL_1,4,31,31,527,9844.0,7433.0,981.0,717255
UNIFORM_ALL_1,4,32,32,533,10138.0,7239.0,969.0,717255
UNIFORM_ALL_1,4,33,33,513,9517.0,7484.0,979.0,717255
UNIFORM_ALL_1,4,34,34,525,9799.0,7253.0,958.0,717255
UNIFORM_ALL_1,4,35,35,528,9625.0,7194.0,944.0,717255
UNIFORM_ALL_1,4,36,36,522,9709.0,7146.0,946.0,717255
UNIFORM_ALL_1,4,37,37,517,9674.0,6904.0,962.0,717255
UNIFORM_ALL_1,4,38,38,524,9602.0,7007.0,927.0,717255
UNIFORM_ALL_1,4,39,39,527,9652.0,7098.0,902.0,717255
UNIFORM_ALL_1,4,40,40,510,9321.0,7075.0,923.0,717255
UNIFORM_ALL_1,4,41,41,512,9239.0,6912.0,921.0,717255
UNIFORM_ALL_1,4,42,42,504,9106.0,6993.0,916.0,717255
UNIFORM_ALL_1,4,43,43,519,9494.0,6929.0,880.0,717255
UNIFORM_ALL_1,4,44,44,505,8961.0,6959.0,891.0,717255
UNIFORM_ALL_1,4,45,45,511,9040.0,6883.0,874.0,717255
UNIFORM_ALL_1,4,46,46,502,8791.0,6855.0,881.0,717255
UNIFORM_ALL_1,4,47,47,496,8882.0,6732.0,892.0,717255
UNIFORM_ALL_1,4,48,48,505,8816.0,6746.0,860.0,717255
UNIFORM_ALL_1,4,49,49,518,9274.0,6523.0,847.0,717255
UNIFORM_ALL_1,4,50,50,503,8903.0,6663.0,847.0,717255
UNIFORM_ALL_1,4,51,51,502,8787.0,6662.0,836.0,717255
UNIFORM_ALL_1,4,52,52,502,8759.0,6604.0,830.0,717255
UNIFORM_ALL_1,4,53,53,507,8880.0,6578.0,811.0,717255
UNIFORM_ALL_1,4,54,54,501,8765.0,6485.0,821.0,717255
UNIFORM_ALL_1,4,55,55,502,8793.0,6394.0,817.0,717255
UNIFORM_ALL_1,4,56,56,508,8792.0,6363.0,798.0,717255
UNIFORM_ALL_1,4,57,57,510,8909.0,6350.0,784.0,717255
UNIFORM_ALL_1,4,58,58,506,8888.0,6328.0,781.0,717255
UNIFORM_ALL_1,4,59,59,501,8550.0,6348.0,775.0,717255
UNIFORM_ALL_1,4,60,60,499,8792.0,6370.0,763.0,717255
UNIFORM_ALL_1,4,61,61,498,8586.0,6252.0,768.0,717255
UNIFORM_ALL_1,4,62,62,503,8812.0,6231.0,750.0,717255
UNIFORM_ALL_1,4,63,63,499,8599.0,6110.0,762.0,717255
UNIFORM_ALL_1,4,64,64,496,8459.0,6216.0,739.0,717255
UNIFORM_ALL_1,4,65,65,496,8617.0,6069.0,748.0,717255
UNIFORM_ALL_1,4,66,66,495,8375.0,6098.0,733.0,717255
UNIFORM_ALL_1,4,67,67,494,8396.0,6058.0,729.0,717255
UNIFORM_ALL_1,4,68,68,497,8464.0,6019.0,717.0,717255
UNIFORM_ALL_1,4,69,69,499,8501.0,5887.0,723.0,717255
UNIFORM_ALL_1,4,70,70,494,8394.0,5992.0,702.0,717255
UNIFORM_ALL_1,4,71,71,496,8363.0,5919.0,698.0,717255
UNIFORM_ALL_1,4,72,72,498,8530.0,5835.0,697.0,717255
UNIFORM_ALL_1,4,73,73,492,8379.0,5819.0,697.0,717255
UNIFORM_ALL_1,4,74,74,496,8574.0,5821.0,678.0,717255
UNIFORM_ALL_1,4,75,75,492,8157.0,5824.0,672.0,717255
UNIFORM_ALL_1,4,76,76,492,9834.0,5796.0,665.0,717255
UNIFORM_ALL_1,4,77,77,496,8277.0,5681.0,667.0,717255
UNIFORM_ALL_1,4,78,78,493,8554.0,5655.0,665.0,717255
UNIFORM_ALL_1,4,79,79,496,8392.0,5654.0,648.0,717255
UNIFORM_ALL_1,4,80,80,496,8163.0,5659.0,635.0,717255
UNIFORM_ALL_1,4,81,81,489,8202.0,5593.0,647.0,717255
UNIFORM_ALL_1,4,82,82,492,8268.0,5538.0,641.0,717255
UNIFORM_ALL_1,4,83,83,494,8210.0,5538.0,626.0,717255
UNIFORM_ALL_1,4,84,84,488,8148.0,5588.0,613.0,717255
UNIFORM_ALL_1,4,85,85,489,8159.0,5461.0,626.0,717255
UNIFORM_ALL_1,4,86,86,495,8220.0,5454.0,606.0,717255
UNIFORM_ALL_1,4,87,87,495,8349.0,5467.0,592.0,717255
UNIFORM_ALL_1,4,88,88,492,8192.0,5420.0,594.0,717255
UNIFORM_ALL_1,4,89,89,500,8228.0,5373.0,581.0,717255
UNIFORM_ALL_1,4,90,90,492,8245.0,5350.0,586.0,717255
UNIFORM_ALL_1,4,91,91,496,9187.0,5312.0,577.0,717255
UNIFORM_ALL_1,4,92,92,492,8030.0,5316.0,570.0,717255
UNIFORM_ALL_1,4,93,93,496,8289.0,5242.0,570.0,717255
UNIFORM_ALL_1,4,94,94,494,8143.0,5244.0,560.0,717255
UNIFORM_ALL_1,4,95,95,495,8179.0,5265.0,542.0,717255
UNIFORM_ALL_1,4,96,96,488,8113.0,5232.0,548.0,717255
UNIFORM_ALL_1,4,97,97,491,8059.0,5207.0,538.0,717255
UNIFORM_ALL_1,4,98,98,495,8070.0,5183.0,527.0,717255
UNIFORM_ALL_1,4,99,99,485,7980.0,5199.0,524.0,717255
UNIFORM_ALL_1,4,100,100,491,8051.0,5136.0,520.0,717255
UNIFORM_ALL_1,4,101,101,498,8094.0,5079.0,514.0,717255
UNIFORM_ALL_1,4,102,102,490,8105.0,5040.0,523.0,717255
UNIFORM_ALL_1,4,103,103,493,8132.0,5021.0,512.0,717255
UNIFORM_ALL_1,4,104,104,491,8044.0,4983.0,514.0,717255
UNIFORM_ALL_1,4,105,105,494,8094.0,4934.0,511.0,717255
UNIFORM_ALL_1,4,106,106,486,8102.0,4901.0,520.0,717255
UNIFORM_ALL_1,4,107,107,486,7871.0,4973.0,488.0,717255
UNIFORM_ALL_1,4,108,108,483,7998.0,4915.0,497.0,717255
UNIFORM_ALL_1,4,109,109,492,7962.0,4895.0,479.0,717255
UNIFORM_ALL_1,4,110,110,484,7929.0,4869.0,485.0,717255
UNIFORM_ALL_1,4,111,111,493,8088.0,4803.0,481.0,717255
UNIFORM_ALL_1,4,112,112,495,8009.0,4822.0,462.0,717255
UNIFORM_ALL_1,4,113,113,494,7999.0,4791.0,461.0,717255
UNIFORM_ALL_1,4,114,114,491,8128.0,4768.0,460.0,717255
UNIFORM_ALL_1,4,115,115,490,7917.0,4724.0,463.0,717255
UNIFORM_ALL_1,4,116,116,492,8040.0,4717.0,452.0,717255
UNIFORM_ALL_1,4,117,117,491,8002.0,4647.0,463.0,717255
UNIFORM_ALL_1,4,118,118,495,8077.0,4643.0,449.0,717255
UNIFORM_ALL_1,4,119,119,490,7968.0,4688.0,429.0,717255
UNIFORM_ALL_1,4,120,120,488,7964.0,4617.0,443.0,717255
UNIFORM_ALL_1,4,121,121,485,7876.0,4652.0,423.0,717255
UNIFORM_ALL_1,4,122,122,487,7881.0,4632.0,416.0,717255
UNIFORM_ALL_1,4,123,123,491,8022.0,4545.0,429.0,717255
UNIFORM_ALL_1,4,124,124,492,7875.0,4559.0,412.0,717255
UNIFORM_ALL_1,4,125,125,493,7819.0,4535.0,408.0,717255
UNIFORM_ALL_1,4,126,126,495,8015.0,4474.0,415.0,717255
UNIFORM_ALL_1,4,127,127,493,7960.0,4491.0,401.0,717255
UNIFORM_ALL_1,4,128,128,493,7986.0,4447.0,405.0,717255
UNIFORM_ALL_1,4,129,129,489,7817.0,4464.0,392.0,717255
UNIFORM_ALL_1,4,130,130,491,7987.0,4403.0,401.0,717255
UNIFORM_ALL_1,4,131,131,485,7847.0,4408.0,394.0,717255
UNIFORM_ALL_1,4,132,132,489,7749.0,4404.0,380.0,717255
UNIFORM_ALL_1,4,133,133,490,7874.0,4347.0,389.0,717255
UNIFORM_ALL_1,4,134,134,496,7886.0,4349.0,371.0,717255
UNIFORM_ALL_1,4,135,135,487,7879.0,4302.0,387.0,717255
UNIFORM_ALL_1,4,136,136,488,7803.0,4283.0,382.0,717255
UNIFORM_ALL_1,4,137,137,496,7856.0,4264.0,370.0,717255
UNIFORM_ALL_1,4,138,138,490,7772.0,4270.0,363.0,717255
UNIFORM_ALL_1,4,139,139,489,7843.0,4258.0,358.0,717255
UNIFORM_ALL_1,4,140,140,491,7768.0,4206.0,365.0,717255
UNIFORM_ALL_1,4,141,141,491,7831.0,4206.0,354.0,717255
UNIFORM_ALL_1,4,142,142,496,8009.0,4179.0,349.0,717255
UNIFORM_ALL_1,4,143,143,496,7785.0,4184.0,336.0,717255
UNIFORM_ALL_1,4,144,144,486,7701.0,4177.0,338.0,717255
UNIFORM_ALL_1,4,145,145,490,7937.0,4113.0,349.0,717255
UNIFORM_ALL_1,4,146,146,491,7881.0,4065.0,358.0,717255
UNIFORM_ALL_1,4,147,147,494,7774.0,4097.0,331.0,717255
UNIFORM_ALL_1,4,148,148,498,7785.0,4065.0,329.0,717255
UNIFORM_ALL_1,4,149,149,494,7739.0,4074.0,319.0,717255
UNIFORM_ALL_1,4,150,150,493,7824.0,4005.0,339.0,717255
UNIFORM_ALL_1,4,151,151,491,7831.0,4003.0,331.0,717255
UNIFORM_ALL_1,4,152,152,491,7827.0,3987.0,328.0,717255
UNIFORM_ALL_1,4,153,153,494,7814.0,3998.0,309.0,717255
UNIFORM_ALL_1,4,154,154,489,7721.0,3973.0,314.0,717255
UNIFORM_ALL_1,4,155,155,494,7762.0,3952.0,308.0,717255
UNIFORM_ALL_1,4,156,156,495,7775.0,3945.0,300.0,717255
UNIFORM_ALL_1,4,157,157,490,7763.0,3914.0,308.0,717255
UNIFORM_ALL_1,4,158,158,494,7719.0,3914.0,294.0,717255
UNIFORM_ALL_1,4,159,159,491,7635.0,3885.0,299.0,717255
UNIFORM_ALL_1,4,160,160,493,7773.0,3869.0,294.0,717255
UNIFORM_ALL_1,4,161,161,499,7807.0,3823.0,300.0,717255
UNIFORM_ALL_1,4,162,162,498,7729.0,3802.0,301.0,717255
UNIFORM_ALL_1,4,163,163,493,7607.0,3839.0,276.0,717255
UNIFORM_ALL_1,4,164,164,493,7630.0,3799.0,286.0,717255
UNIFORM_ALL_1,4,165,165,489,7725.0,3781.0,288.0,717255
UNIFORM_ALL_1,4,166,166,492,7575.0,3795.0,267.0,717255
UNIFORM_ALL_1,4,167,167,492,7714.0,3771.0,268.0,717255
UNIFORM_ALL_1,4,168,168,490,7625.0,3737.0,277.0,717255
UNIFORM_ALL_1,4,169,169,489,8812.0,3737.0,267.0,717255
UNIFORM_ALL_1,4,170,170,492,7693.0,3684.0,282.0,717255
UNIFORM_ALL_1,4,171,171,498,7948.0,3668.0,275.0,717255
UNIFORM_ALL_1,4,172,172,498,7641.0,3673.0,261.0,717255
UNIFORM_ALL_1,4,173,173,497,7602.0,3680.0,248.0,717255
UNIFORM_ALL_1,4,174,174,494,7608.0,3642.0,260.0,717255
UNIFORM_ALL_1,4,175,175,489,7657.0,3624.0,264.0,717255
UNIFORM_ALL_1,4,176,176,505,7532.0,3617.0,244.0,717255
UNIFORM_ALL_1,4,177,177,490,7488.0,3639.0,233.0,717255
UNIFORM_ALL_1,4,178,178,497,7592.0,3605.0,236.0,717255
UNIFORM_ALL_1,4,179,179,496,7604.0,3579.0,241.0,717255
UNIFORM_ALL_1,4,180,180,488,7593.0,3562.0,246.0,717255
UNIFORM_ALL_1,4,181,181,494,7542.0,3558.0,233.0,717255
UNIFORM_ALL_1,4,182,182,492,7614.0,3534.0,238.0,717255
UNIFORM_ALL_1,4,183,183,491,7582.0,3521.0,236.0,717255
UNIFORM_ALL_1,4,184,184,495,7623.0,3510.0,229.0,717255
UNIFORM_ALL_1,4,185,185,495,7557.0,3490.0,230.0,717255
UNIFORM_ALL_1,4,186,186,491,7521.0,3485.0,226.0,717255
UNIFORM_ALL_1,4,187,187,499,7712.0,3434.0,240.0,717255
UNIFORM_ALL_1,4,188,188,493,7510.0,3454.0,222.0,717255
UNIFORM_ALL_1,4,189,189,491,7556.0,3424.0,232.0,717255
UNIFORM_ALL_1,4,190,190,492,8557.0,3418.0,224.0,717255
UNIFORM_ALL_1,4,191,191,491,7453.0,3424.0,210.0,717255
UNIFORM_ALL_1,4,192,192,491,7535.0,3383.0,226.0,717255
UNIFORM_ALL_1,4,193,193,498,7533.0,3383.0,210.0,717255
UNIFORM_ALL_1,4,194,194,494,7491.0,3377.0,206.0,717255
UNIFORM_ALL_1,4,195,195,493,7440.0,3360.0,208.0,717255
UNIFORM_ALL_1,4,196,196,492,7335.0,3362.0,196.0,717255
UNIFORM_ALL_1,4,197,197,499,7536.0,3326.0,205.0,717255
UNIFORM_ALL_1,4,198,198,492,7564.0,3315.0,206.0,717255
UNIFORM_ALL_1,4,199,199,500,7506.0,3300.0,200.0,717255
UNIFORM_ALL_11,4,0,0,869,31487.0,0.0,825.0,717255
UNIFORM_ALL_11,4,1,1,839,28491.0,8855.0,845.0,717255
UNIFORM_ALL_11,4,2,2,840,28708.0,8852.0,834.0,717255
UNIFORM_ALL_11,4,3,3,803,24662.0,8743.0,863.0,717255
UNIFORM_ALL_11,4,4,4,797,24111.0,8784.0,860.0,717255
UNIFORM_ALL_11,4,5,5,745,20695.0,8736.0,910.0,717255
UNIFORM_ALL_11,4,6,6,721,20044.0,8451.0,932.0,717255
UNIFORM_ALL_11,4,7,7,700,19712.0,8656.0,947.0,717255
UNIFORM_ALL_11,4,8,8,737,19169.0,8221.0,893.0,717255
UNIFORM_ALL_11,4,9,9,659,16363.0,8477.0,986.0,717255
UNIFORM_ALL_11,4,10,10,688,17466.0,8244.0,936.0,717255
UNIFORM_ALL_11,4,11,11,693,17115.0,8184.0,919.0,717255
UNIFORM_ALL_11,4,12,12,678,16421.0,8368.0,926.0,717255
UNIFORM_ALL_11,4,13,13,614,13908.0,8256.0,1014.0,717255
UNIFORM_ALL_11,4,14,14,635,14529.0,8002.0,974.0,717255
UNIFORM_ALL_11,4,15,15,606,13439.0,8055.0,1009.0,717255
UNIFORM_ALL_11,4,16,16,615,13249.0,7998.0,983.0,717255
UNIFORM_ALL_11,4,17,17,601,12860.0,8063.0,993.0,717255
UNIFORM_ALL_11,4,18,18,645,13972.0,8106.0,911.0,717255
UNIFORM_ALL_11,4,19,19,576,12003.0,7873.0,1019.0,717255
UNIFORM_ALL_11,4,20,20,562,11323.0,8071.0,1025.0,717255
UNIFORM_ALL_11,4,21,21,578,11772.0,7809.0,993.0,717255
UNIFORM_ALL_11,4,22,22,562,11348.0,7902.0,1006.0,717255
UNIFORM_ALL_11,4,23,23,548,10954.0,7784.0,1025.0,717255
UNIFORM_ALL_11,4,24,24,564,11204.0,7615.0,989.0,717255
UNIFORM_ALL_11,4,25,25,532,11724.0,7593.0,1040.0,717255
UNIFORM_ALL_11,4,26,26,546,10803.0,7694.0,994.0,717255
UNIFORM_ALL_11,4,27,27,552,11106.0,7496.0,980.0,717255
UNIFORM_ALL_11,4,28,28,589,11363.0,7531.0,902.0,717255
UNIFORM_ALL_11,4,29,29,543,10438.0,7570.0,968.0,717255
UNIFORM_ALL_11,4,30,30,534,10080.0,7526.0,975.0,717255
UNIFORM_ALL_11,4,31,31,531,9711.0,7364.0,977.0,717255
UNIFORM_ALL_11,4,32,32,533,10138.0,7283.0,966.0,717255
UNIFORM_ALL_11,4,33,33,515,9405.0,7282.0,989.0,717255
UNIFORM_ALL_11,4,34,34,528,9898.0,7210.0,955.0,717255
UNIFORM_ALL_11,4,35,35,521,10077.0,7240.0,954.0,717255
UNIFORM_ALL_11,4,36,36,519,9705.0,7052.0,959.0,717255
UNIFORM_ALL_11,4,37,37,521,9452.0,7161.0,934.0,717255
UNIFORM_ALL_11,4,38,38,542,9929.0,7081.0,889.0,717255
UNIFORM_ALL_11,4,39,39,519,9477.0,7105.0,916.0,717255
UNIFORM_ALL_11,4,40,40,523,11026.0,7025.0,903.0,717255
UNIFORM_ALL_11,4,41,41,503,9124.0,7037.0,927.0,717255
UNIFORM_ALL_11,4,42,42,512,9239.0,6792.0,919.0,717255
UNIFORM_ALL_11,4,43,43,509,9219.0,6862.0,905.0,717255
UNIFORM_ALL_11,4,44,44,508,9027.0,6916.0,889.0,717255
UNIFORM_ALL_11,4,45,45,500,8987.0,6836.0,900.0,717255
UNIFORM_ALL_11,4,46,46,506,8898.0,6803.0,878.0,717255
UNIFORM_ALL_11,4,47,47,512,9054.0,6656.0,869.0,717255
UNIFORM_ALL_11,4,48,48,503,8938.0,6735.0,865.0,717255
UNIFORM_ALL_11,4,49,49,508,8794.0,6753.0,841.0,717255
UNIFORM_ALL_11,4,50,50,504,8951.0,6659.0,846.0,717255
UNIFORM_ALL_11,4,51,51,498,8720.0,6721.0,837.0,717255
UNIFORM_ALL_11,4,52,52,500,8906.0,6432.0,854.0,717255
UNIFORM_ALL_11,4,53,53,497,8718.0,6533.0,835.0,717255
UNIFORM_ALL_11,4,54,54,508,8751.0,6379.0,821.0,717255
UNIFORM_ALL_11,4,55,55,502,8679.0,6471.0,808.0,717255
UNIFORM_ALL_11,4,56,56,502,8949.0,6361.0,809.0,717255
UNIFORM_ALL_11,4,57,57,498,8592.0,6440.0,794.0,717255
UNIFORM_ALL_11,4,58,58,511,8896.0,6315.0,774.0,717255
UNIFORM_ALL_11,4,59,59,492,8513.0,6294.0,798.0,717255
UNIFORM_ALL_11,4,60,60,504,8916.0,6232.0,773.0,717255
UNIFORM_ALL_11,4,61,61,487,8575.0,6147.0,803.0,717255
UNIFORM_ALL_11,4,62,62,494,8678.0,6081.0,787.0,717255
UNIFORM_ALL_11,4,63,63,510,8658.0,6111.0,743.0,717255
UNIFORM_ALL_11,4,64,64,497,8452.0,6181.0,742.0,717255
UNIFORM_ALL_11,4,65,65,505,8589.0,6149.0,721.0,717255
UNIFORM_ALL_11,4,66,66,490,8292.0,6080.0,745.0,717255
UNIFORM_ALL_11,4,67,67,503,8525.0,6028.0,718.0,717255
UNIFORM_ALL_11,4,68,68,493,8429.0,6081.0,714.0,717255
UNIFORM_ALL_11,4,69,69,500,8677.0,5973.0,707.0,717255
UNIFORM_ALL_11,4,70,70,512,9006.0,5905.0,687.0,717255
UNIFORM_ALL_11,4,71,71,495,8324.0,5955.0,694.0,717255
UNIFORM_ALL_11,4,72,72,494,8349.0,5882.0,695.0,717255
UNIFORM_ALL_11,4,73,73,504,8348.0,5949.0,656.0,717255
UNIFORM_ALL_11,4,74,74,496,8359.0,5822.0,678.0,717255
UNIFORM_ALL_11,4,75,75,497,8269.0,5896.0,651.0,717255
UNIFORM_ALL_11,4,76,76,490,8389.0,5724.0,681.0,717255
UNIFORM_ALL_11,4,77,77,499,8428.0,5753.0,649.0,717255
UNIFORM_ALL_11,4,78,78,496,8348.0,5707.0,650.0,717255
UNIFORM_ALL_11,4,79,79,489,8295.0,5691.0,652.0,717255
UNIFORM_ALL_11,4,80,80,492,8314.0,5676.0,638.0,717255
UNIFORM_ALL_11,4,81,81,488,8254.0,5577.0,652.0,717255
UNIFORM_ALL_11,4,82,82,492,8207.0,5603.0,628.0,717255
UNIFORM_ALL_11,4,83,83,486,8216.0,5521.0,642.0,717255
UNIFORM_ALL_11,4,84,84,500,8377.0,5511.0,611.0,717255
UNIFORM_ALL_11,4,85,85,490,8141.0,5483.0,620.0,717255
UNIFORM_ALL_11,4,86,86,491,8262.0,5481.0,607.0,717255
UNIFORM_ALL_11,4,87,87,490,8248.0,5441.0,605.0,717255
UNIFORM_ALL_11,4,88,88,489,8062.0,5457.0,591.0,717255
UNIFORM_ALL_11,4,89,89,492,8296.0,5436.0,579.0,717255
UNIFORM_ALL_11,4,90,90,493,8156.0,5336.0,587.0,717255
UNIFORM_ALL_11,4,91,91,490,8065.0,5333.0,581.0,717255
UNIFORM_ALL_11,4,92,92,492,8138.0,5308.0,572.0,717255
UNIFORM_ALL_11,4,93,93,488,8019.0,5305.0,566.0,717255
UNIFORM_ALL_11,4,94,94,489,8068.0,5230.0,571.0,717255
UNIFORM_ALL_11,4,95,95,488,8059.0,5257.0,554.0,717255
UNIFORM_ALL_11,4,96,96,495,8095.0,5184.0,550.0,717255
UNIFORM_ALL_11,4,97,97,489,8148.0,5186.0,546.0,717255
UNIFORM_ALL_11,4,98,98,492,8252.0,5180.0,531.0,717255
UNIFORM_ALL_11,4,99,99,485,8088.0,5107.0,548.0,717255
UNIFORM_ALL_11,4,100,100,495,8092.0,5142.0,513.0,717255
UNIFORM_ALL_11,4,101,101,498,8137.0,5029.0,527.0,717255
UNIFORM_ALL_11,4,102,102,483,8010.0,5084.0,521.0,717255
UNIFORM_ALL_11,4,103,103,490,8299.0,5021.0,516.0,717255
UNIFORM_ALL_11,4,104,104,489,9252.0,4972.0,519.0,717255
UNIFORM_ALL_11,4,105,105,491,8000.0,4971.0,505.0,717255
UNIFORM_ALL_11,4,106,106,487,7990.0,4899.0,519.0,717255
UNIFORM_ALL_11,4,107,107,487,7956.0,4980.0,485.0,717255
UNIFORM_ALL_11,4,108,108,494,8122.0,4911.0,483.0,717255
UNIFORM_ALL_11,4,109,109,489,7861.0,4957.0,465.0,717255
UNIFORM_ALL_11,4,110,110,492,8017.0,4841.0,483.0,717255
UNIFORM_ALL_11,4,111,111,498,7967.0,4842.0,464.0,717255
UNIFORM_ALL_11,4,112,112,491,8111.0,4767.0,483.0,717255
UNIFORM_ALL_11,4,113,113,498,8105.0,4809.0,451.0,717255
UNIFORM_ALL_11,4,114,114,488,7871.0,4801.0,454.0,717255
UNIFORM_ALL_11,4,115,115,490,8095.0,4760.0,452.0,717255
UNIFORM_ALL_11,4,116,116,492,7937.0,4734.0,446.0,717255
UNIFORM_ALL_11,4,117,117,492,8061.0,4637.0,465.0,717255
UNIFORM_ALL_11,4,118,118,487,7913.0,4686.0,445.0,717255
UNIFORM_ALL_11,4,119,119,501,7991.0,4690.0,416.0,717255
UNIFORM_ALL_11,4,120,120,496,7839.0,4658.0,420.0,717255
UNIFORM_ALL_11,4,121,121,493,7949.0,4563.0,443.0,717255
UNIFORM_ALL_11,4,122,122,489,7979.0,4550.0,441.0,717255
UNIFORM_ALL_11,4,123,123,485,7777.0,4567.0,429.0,717255
UNIFORM_ALL_11,4,124,124,487,7786.0,4554.0,420.0,717255
UNIFORM_ALL_11,4,125,125,492,7989.0,4518.0,415.0,717255
UNIFORM_ALL_11,4,126,126,493,7995.0,4479.0,416.0,717255
UNIFORM_ALL_11,4,127,127,493,7850.0,4451.0,415.0,717255
UNIFORM_ALL_11,4,128,128,491,7967.0,4422.0,416.0,717255
UNIFORM_ALL_11,4,129,129,488,7857.0,4405.0,414.0,717255
UNIFORM_ALL_11,4,130,130,490,7812.0,4439.0,389.0,717255
UNIFORM_ALL_11,4,131,131,493,7933.0,4360.0,403.0,717255
UNIFORM_ALL_11,4,132,132,490,7657.0,4390.0,384.0,717255
UNIFORM_ALL_11,4,133,133,491,7603.0,4354.0,385.0,717255
UNIFORM_ALL_11,4,134,134,495,7714.0,4341.0,375.0,717255
UNIFORM_ALL_11,4,135,135,489,7718.0,4334.0,373.0,717255
UNIFORM_ALL_11,4,136,136,493,7696.0,4293.0,373.0,717255
UNIFORM_ALL_11,4,137,137,489,7660.0,4282.0,370.0,717255
UNIFORM_ALL_11,4,138,138,488,7565.0,4271.0,365.0,717255
UNIFORM_ALL_11,4,139,139,489,7717.0,4222.0,372.0,717255
UNIFORM_ALL_11,4,140,140,491,7595.0,4247.0,349.0,717255
UNIFORM_ALL_11,4,141,141,494,7736.0,4177.0,363.0,717255
UNIFORM_ALL_11,4,142,142,489,7609.0,4212.0,343.0,717255
UNIFORM_ALL_11,4,143,143,493,7686.0,4171.0,344.0,717255
UNIFORM_ALL_11,4,144,144,490,7494.0,4164.0,339.0,717255
UNIFORM_ALL_11,4,145,145,491,7737.0,4155.0,331.0,717255
UNIFORM_ALL_11,4,146,146,487,7518.0,4141.0,330.0,717255
UNIFORM_ALL_11,4,147,147,491,7484.0,4107.0,329.0,717255
UNIFORM_ALL_11,4,148,148,488,8238.0,4075.0,335.0,717255
UNIFORM_ALL_11,4,149,149,490,7650.0,4063.0,327.0,717255
UNIFORM_ALL_11,4,150,150,486,8657.0,4068.0,318.0,717255
UNIFORM_ALL_11,4,151,151,488,7495.0,4009.0,331.0,717255
UNIFORM_ALL_11,4,152,152,496,7650.0,3999.0,317.0,717255
UNIFORM_ALL_11,4,153,153,492,7568.0,3980.0,319.0,717255
UNIFORM_ALL_11,4,154,154,491,7529.0,3974.0,311.0,717255
UNIFORM_ALL_11,4,155,155,490,7526.0,3969.0,304.0,717255
UNIFORM_ALL_11,4,156,156,488,7674.0,3931.0,312.0,717255
UNIFORM_ALL_11,4,157,157,486,7467.0,3911.0,313.0,717255
UNIFORM_ALL_11,4,158,158,490,7695.0,3901.0,303.0,717255
UNIFORM_ALL_11,4,159,159,487,7576.0,3890.0,301.0,717255
UNIFORM_ALL_11,4,160,160,493,7611.0,3823.0,316.0,717255
UNIFORM_ALL_11,4,161,161,491,7439.0,3859.0,290.0,717255
UNIFORM_ALL_11,4,162,162,489,7407.0,3833.0,294.0,717255
UNIFORM_ALL_11,4,163,163,497,7569.0,3821.0,282.0,717255
UNIFORM_ALL_11,4,164,164,489,7469.0,3817.0,280.0,717255
UNIFORM_ALL_11,4,165,165,493,7409.0,3794.0,277.0,717255
UNIFORM_ALL_11,4,166,166,496,7520.0,3783.0,270.0,717255
UNIFORM_ALL_11,4,167,167,494,7628.0,3761.0,272.0,717255
UNIFORM_ALL_11,4,168,168,491,7527.0,3758.0,265.0,717255
UNIFORM_ALL_11,4,169,169,493,7440.0,3731.0,267.0,717255
