FileName,t,k,v,SeedSize,UsedSeedSize,TSSize,TSTime,cRnd,cInc,totTuples,relCRnd,relCInc
UNIFORM_ALL_11,2,17,7,97,97,146,75.0,59.618556701030926,6.034246575342466,6664,0.4383717404487568,0.044369460112812245
UNIFORM_ALL_11,2,17,7,98,98,147,79.0,59.16326530612245,5.891156462585034,6664,0.4350240096038415,0.04331732693077231
UNIFORM_ALL_11,2,17,7,99,99,152,81.0,58.282828282828284,5.881578947368421,6664,0.4285502079619727,0.0432469040247678
UNIFORM_ALL_11,2,17,7,100,100,148,65.0,58.24,5.675675675675675,6664,0.42823529411764705,0.0417329093799682
UNIFORM_ALL_11,2,17,7,101,101,151,63.0,58.06930693069307,5.291390728476821,6664,0.42698019801980197,0.03890728476821192
UNIFORM_ALL_11,2,17,7,102,102,151,77.0,57.6764705882353,5.172185430463577,6664,0.42409169550173015,0.038030775223996886
UNIFORM_ALL_11,2,17,7,103,103,150,63.0,57.05825242718446,5.246666666666667,6664,0.4195459737292975,0.03857843137254902
UNIFORM_ALL_11,2,17,7,104,104,150,78.0,57.00961538461539,4.9,6664,0.4191883484162896,0.036029411764705886
UNIFORM_ALL_11,2,17,7,105,105,151,78.0,56.49523809523809,4.847682119205298,6664,0.41540616246498596,0.03564472146474484
UNIFORM_ALL_11,2,17,7,106,106,154,78.0,55.575471698113205,5.01948051948052,6664,0.4086431742508324,0.03690794499618029
UNIFORM_ALL_11,2,17,7,107,107,151,75.0,55.654205607476634,4.695364238410596,6664,0.4092221000549752,0.03452473704713673
UNIFORM_ALL_11,2,17,7,108,108,154,80.0,54.925925925925924,4.753246753246753,6664,0.40386710239651413,0.03495034377387318
UNIFORM_ALL_11,2,17,7,109,109,154,79.0,54.77981651376147,4.5,6664,0.4027927684835402,0.03308823529411765
UNIFORM_ALL_11,2,17,7,110,110,156,76.0,54.39090909090909,4.365384615384615,6664,0.3999331550802139,0.03209841628959276
